strain,stress
0.0173437164771846,24.91505921528466
0.0174187337800378,25.22918260264654
0.0175233354048477,23.03440073664591
0.0176147491156627,24.596247079816685
0.0176740960973986,27.274972887438945
0.0178272370123649,25.235055227796718
0.0177454340949252,25.713771637580106
0.0179102064247196,23.09021897878285
0.0176585600550872,25.35957113953653
0.0179001974583171,24.759909829042236
0.0179999426471476,24.107906219787317
0.01812090128024,24.842375531561608
0.0181428089124985,23.960889249094187
0.0180776756595525,25.108865155633804
0.0181903709799796,26.85835419453315
0.0180473051235327,24.93617706578432
0.0184131206092673,24.58523035503064
0.0184957034068452,24.293999283486205
0.0185246765576898,24.993825352672008
0.0184185129827914,23.872951390148017
0.0185344738826011,26.503554560682996
0.0189664818027028,26.259817458117755
0.0187290254370103,26.28286281231757
0.0192669747220559,25.02858234552283
0.0188770821262298,23.69018334631753
0.0188672243266593,23.39696554666652
0.0193895659235458,23.794888086428536
0.0191414630278019,24.845450781536535
0.0193131073195091,23.085954089749453
0.0191978146028613,25.491552561426065
0.0193318561971345,26.25465393989408
0.0193918522932866,25.510940584335547
0.0191385537738506,26.10123786817668
0.0194302967492121,23.261185208515407
0.019550636464959,24.460922430262315
0.0195788354725293,23.95698628772618
0.0196081120908326,25.200621504533952
0.0196288078171864,25.191450673256973
0.0198897238019066,22.61836851780016
0.019833147102783,25.97211704524754
0.0198852592209076,25.236956823039908
0.0200159067709283,25.5104998967645
0.0202264535567106,24.758418578652552
